epoch,iou_score,loss
77,0.6208826899528503,0.6772231459617615
78,0.6106610894203186,0.6866955161094666
79,0.6294679641723633,0.6699149012565613
80,0.6102656722068787,0.6967572569847107
81,0.6197054982185364,0.6799522042274475
82,0.5839229226112366,0.7239817976951599
83,0.6599385738372803,0.634401798248291
84,0.6472309231758118,0.6445942521095276
85,0.6437479853630066,0.6412713527679443
86,0.5975033640861511,0.6970718502998352
87,0.6278916001319885,0.6654631495475769
88,0.6258315443992615,0.6584312319755554
89,0.6254656314849854,0.6578667759895325
90,0.5919315814971924,0.7069461941719055
91,0.6463987231254578,0.641112744808197
92,0.6265881061553955,0.6548492312431335
93,0.6201738715171814,0.6637861728668213
94,0.6650676727294922,0.610710859298706
95,0.6350434422492981,0.648297131061554
96,0.6317643523216248,0.6498087644577026
97,0.6498510837554932,0.6264568567276001
98,0.6488110423088074,0.6245000958442688
99,0.6119051575660706,0.6638360023498535
100,0.637993335723877,0.6355985999107361
101,0.6464912295341492,0.6273205876350403
102,0.6856767535209656,0.5813424587249756
103,0.6745858192443848,0.5883660316467285
104,0.6684272289276123,0.5921053290367126
105,0.6785634160041809,0.58738774061203
106,0.6790961623191833,0.5803658962249756
107,0.6368740200996399,0.6322141289710999
108,0.6442591547966003,0.6189547181129456
109,0.6823713183403015,0.5871906876564026
110,0.6361069679260254,0.6294581890106201
111,0.6586410403251648,0.5966949462890625
112,0.7010967135429382,0.5508615970611572
113,0.6373233199119568,0.6256571412086487
114,0.6526426076889038,0.6125966310501099
115,0.6645926237106323,0.601517379283905
116,0.6882727742195129,0.5579258799552917
117,0.6857282519340515,0.5615883469581604
118,0.6411017775535583,0.6161727905273438
119,0.6673596501350403,0.5846077799797058
120,0.7025923728942871,0.5402165651321411
121,0.6539692282676697,0.6035103797912598
122,0.6982437968254089,0.5426498651504517
123,0.6625854969024658,0.5885282158851624
124,0.6386584639549255,0.6109275817871094
125,0.6926574110984802,0.5540640950202942
126,0.6645299792289734,0.5748453736305237
127,0.6673474907875061,0.574367105960846
128,0.6944804787635803,0.5436158776283264
129,0.6968695521354675,0.5400735139846802
130,0.6857840418815613,0.5521597862243652
131,0.6738865971565247,0.562830924987793
132,0.6427018046379089,0.6142109632492065
133,0.6279659867286682,0.6163050532341003
134,0.6948041915893555,0.5376790165901184
135,0.6947746276855469,0.5404736995697021
136,0.6611113548278809,0.5754460096359253
137,0.6891196370124817,0.5369444489479065
138,0.7134215235710144,0.5161988139152527
139,0.7010728716850281,0.5313197374343872
140,0.6746395230293274,0.5603800415992737
141,0.7162008285522461,0.5072274804115295
142,0.720360517501831,0.501273512840271
143,0.6402642726898193,0.5974629521369934
144,0.666063666343689,0.5685994625091553
145,0.7108445763587952,0.5177497267723083
146,0.7112908959388733,0.5089153051376343
147,0.7062318921089172,0.5226787328720093
148,0.6830959916114807,0.5409860014915466
149,0.6953116059303284,0.5280589461326599
150,0.6634920239448547,0.5604314208030701
151,0.6979228854179382,0.5251113772392273
152,0.7177678942680359,0.4983923137187958
153,0.7410688400268555,0.4739587604999542
154,0.689398467540741,0.5329035520553589
155,0.6920387744903564,0.5249252319335938
156,0.7231833934783936,0.4879474937915802
157,0.6943204402923584,0.522520124912262
158,0.6853199005126953,0.5437221527099609
159,0.7280688285827637,0.4920048117637634
160,0.7164005637168884,0.4909391701221466
161,0.6716639399528503,0.5403677225112915
162,0.7249705791473389,0.4796825051307678
163,0.7032135128974915,0.504690408706665
164,0.7572616934776306,0.44202831387519836
165,0.7021884918212891,0.5217124819755554
166,0.7434764504432678,0.45461124181747437
167,0.7034184336662292,0.4999738931655884
168,0.758709192276001,0.4468555748462677
169,0.7488759160041809,0.4498680830001831
170,0.6879790425300598,0.5208355188369751
171,0.755388081073761,0.4436602294445038
172,0.6952851414680481,0.5134623646736145
173,0.7430207133293152,0.4561726152896881
174,0.7132437229156494,0.48245447874069214
175,0.7191289067268372,0.4780997037887573
176,0.6724550127983093,0.5349225997924805
177,0.7287706732749939,0.4783726632595062
178,0.7020693421363831,0.5014435648918152
179,0.7193706035614014,0.4780472218990326
180,0.7129063606262207,0.47785595059394836
181,0.7665558457374573,0.422364205121994
182,0.7953717112541199,0.392882376909256
183,0.752999484539032,0.4391057789325714
184,0.7540321350097656,0.4498203694820404
185,0.7486114501953125,0.43814969062805176
186,0.7425675392150879,0.44348302483558655
187,0.7197170257568359,0.46963056921958923
188,0.699725329875946,0.49209845066070557
189,0.768430233001709,0.41919654607772827
190,0.7307659983634949,0.45339882373809814
191,0.7559823989868164,0.4259635806083679
192,0.7169546484947205,0.47324442863464355
193,0.7652705311775208,0.4195723533630371
194,0.7504718899726868,0.4306778311729431
195,0.7639077305793762,0.42342478036880493
196,0.7679734230041504,0.41890648007392883
197,0.7847844958305359,0.3912351727485657
198,0.7418746948242188,0.43729910254478455
199,0.7875556349754333,0.3860258460044861
200,0.7748227715492249,0.40204450488090515
201,0.7931882739067078,0.38315895199775696
202,0.7217612862586975,0.45563414692878723
203,0.7490997910499573,0.42558518052101135
204,0.7340021133422852,0.446184366941452
205,0.755611002445221,0.4191453754901886
206,0.7394900918006897,0.4368322491645813
207,0.7910053133964539,0.38084113597869873
208,0.7893388867378235,0.3835124969482422
209,0.7875239253044128,0.3785786032676697
210,0.7192296981811523,0.4609997272491455
211,0.7605605721473694,0.40614718198776245
212,0.7862934470176697,0.37751778960227966
213,0.8016955256462097,0.36166149377822876
214,0.8058326840400696,0.35762447118759155
215,0.7826581001281738,0.3884813189506531
216,0.7982457280158997,0.3662462830543518
217,0.800663411617279,0.36866843700408936
218,0.7450766563415527,0.4449238181114197
219,0.7794496417045593,0.39018547534942627
220,0.7991113066673279,0.3659247159957886
221,0.7913787961006165,0.37093913555145264
222,0.7745345234870911,0.39238882064819336
223,0.8123319149017334,0.3461633026599884
224,0.7575368285179138,0.4035378396511078
225,0.7875860333442688,0.3713374137878418
226,0.7871678471565247,0.3748457133769989
227,0.8066063523292542,0.3479078710079193
228,0.8001238703727722,0.35887980461120605
229,0.7617866396903992,0.4046732485294342
230,0.7906373143196106,0.36623743176460266
231,0.7709265351295471,0.39070549607276917
232,0.7702142596244812,0.38779589533805847
233,0.8110902905464172,0.3555651307106018
234,0.7944884896278381,0.36597740650177
235,0.7829108238220215,0.37155821919441223
236,0.7993057370185852,0.36459171772003174
237,0.8313787579536438,0.31703153252601624
238,0.8057257533073425,0.3553021252155304
239,0.7859628796577454,0.3701574504375458
240,0.7637112736701965,0.3955640196800232
241,0.7997229099273682,0.3573429584503174
242,0.8164098858833313,0.33421725034713745
243,0.7699773907661438,0.37810206413269043
244,0.7984569072723389,0.3562457263469696
245,0.8425787091255188,0.30458417534828186
246,0.8382773995399475,0.3069770038127899
247,0.8021405339241028,0.36235859990119934
248,0.7500154376029968,0.40935465693473816
249,0.814666748046875,0.3378004729747772
250,0.8395414352416992,0.30401676893234253
251,0.834555447101593,0.3045027554035187
252,0.8256072998046875,0.3229255676269531
253,0.790036141872406,0.36770087480545044
254,0.8305004239082336,0.31562215089797974
255,0.8179853558540344,0.32270100712776184
256,0.7859429717063904,0.3637431263923645
257,0.8144614100456238,0.3265950381755829
258,0.7850176692008972,0.36302998661994934
259,0.7995110154151917,0.35526958107948303
260,0.8173217177391052,0.3232623338699341
261,0.8084244132041931,0.3353000283241272
262,0.8203408122062683,0.3367457985877991
263,0.8543798923492432,0.27944415807724
264,0.858126163482666,0.2740502953529358
265,0.7917609214782715,0.35246631503105164
266,0.8087174296379089,0.3460216224193573
267,0.8290927410125732,0.31802356243133545
268,0.7839023470878601,0.37288421392440796
269,0.845816433429718,0.2904002368450165
270,0.8269732594490051,0.31064748764038086
271,0.8054998517036438,0.34454846382141113
272,0.8056473731994629,0.33083873987197876
273,0.8117111325263977,0.3212633728981018
274,0.8186993598937988,0.33104678988456726
275,0.8332845568656921,0.3011799454689026
276,0.8415940403938293,0.2898567318916321
277,0.8206833004951477,0.3194626271724701
278,0.7877318263053894,0.3648625612258911
279,0.8314422965049744,0.3046654462814331
280,0.8525590300559998,0.2734566628932953
281,0.8530594706535339,0.2793547213077545
282,0.8671145439147949,0.26343756914138794
283,0.8082075119018555,0.34099867939949036
284,0.8236057162284851,0.3089439868927002
285,0.8737338185310364,0.249653160572052
286,0.8719106316566467,0.2541254162788391
287,0.8753836154937744,0.24484702944755554
288,0.8498685956001282,0.2775246798992157
289,0.8644096255302429,0.25632208585739136
290,0.8542055487632751,0.2722208797931671
291,0.8539690971374512,0.27140840888023376
292,0.8835325241088867,0.23727908730506897
293,0.844887912273407,0.2802329957485199
294,0.8214350342750549,0.31661444902420044
295,0.8461998105049133,0.28988370299339294
296,0.8285158276557922,0.2990589439868927
297,0.8898493647575378,0.23039279878139496
298,0.8801653981208801,0.24109147489070892
299,0.8537554740905762,0.2686532437801361
300,0.8264105916023254,0.2983221411705017
301,0.8430669903755188,0.28493452072143555
302,0.8568806648254395,0.26344719529151917
303,0.8720853924751282,0.2455335259437561
304,0.8437504172325134,0.2887168526649475
305,0.8700838685035706,0.25576457381248474
306,0.8457096219062805,0.28068915009498596
307,0.82940274477005,0.29837605357170105
308,0.8580666184425354,0.2612870931625366
309,0.8366902470588684,0.2794802486896515
310,0.8625817894935608,0.253762811422348
311,0.841667890548706,0.2903396785259247
312,0.8410322070121765,0.2892254590988159
313,0.8539220690727234,0.26451894640922546
314,0.8595364689826965,0.2615325152873993
315,0.7977595329284668,0.34475335478782654
316,0.8845015168190002,0.22866632044315338
317,0.903389036655426,0.2089085429906845
318,0.7894394993782043,0.35979053378105164
319,0.8649428486824036,0.2567412257194519
320,0.8805281519889832,0.2328709065914154
321,0.8535323739051819,0.2607317864894867
322,0.8898406028747559,0.21763120591640472
323,0.8983023762702942,0.21020245552062988
324,0.8709270358085632,0.23906771838665009
325,0.8661704659461975,0.24784033000469208
326,0.8494065403938293,0.2708653211593628
327,0.8577620983123779,0.25999653339385986
328,0.8798151016235352,0.2312532663345337
329,0.8678314685821533,0.24615921080112457
330,0.8711006045341492,0.23870399594306946
331,0.8752169609069824,0.24311332404613495
332,0.8641141057014465,0.25269925594329834
333,0.879405677318573,0.22805744409561157
334,0.862952709197998,0.24485597014427185
335,0.8684555888175964,0.24392840266227722
336,0.8635845184326172,0.252257376909256
337,0.8709766864776611,0.24248509109020233
338,0.8606100678443909,0.24923942983150482
339,0.8393389582633972,0.2742312252521515
340,0.8804375529289246,0.22770927846431732
341,0.847754955291748,0.2599773705005646
342,0.8787226676940918,0.23056411743164062
343,0.837146520614624,0.27668139338493347
344,0.8588660359382629,0.2519514858722687
345,0.8719496130943298,0.23870518803596497
346,0.8875791430473328,0.2182106077671051
347,0.8676373362541199,0.23919257521629333
348,0.8966188430786133,0.21152174472808838
349,0.8390915989875793,0.2672606110572815
350,0.8993964791297913,0.2044113129377365
351,0.8762491345405579,0.2240196168422699
352,0.9027798771858215,0.19728083908557892
353,0.8767015933990479,0.2250806987285614
354,0.8903064727783203,0.21658751368522644
355,0.8875309824943542,0.21918885409832
356,0.8809552788734436,0.22121986746788025
357,0.8634052276611328,0.24965155124664307
358,0.8591470122337341,0.24303410947322845
359,0.8684515357017517,0.23176388442516327
360,0.9091113209724426,0.18791016936302185
361,0.8736975193023682,0.233620747923851
362,0.8622588515281677,0.24553576111793518
363,0.8614435195922852,0.24107566475868225
364,0.902362048625946,0.19436977803707123
365,0.9056353569030762,0.18878516554832458
366,0.8726763725280762,0.24608944356441498
367,0.885261058807373,0.2250610589981079
368,0.9090331196784973,0.1833522766828537
369,0.8837677836418152,0.233015775680542
370,0.8941953182220459,0.20830921828746796
371,0.8827431797981262,0.21711109578609467
372,0.9007121920585632,0.1973859965801239
373,0.8646750450134277,0.2449563592672348
374,0.9114708304405212,0.1850258708000183
375,0.9181221127510071,0.17505612969398499
376,0.8818516731262207,0.22172540426254272
377,0.9111917018890381,0.18033213913440704
378,0.882633626461029,0.21646834909915924
379,0.8958393931388855,0.19598408043384552
380,0.9079511165618896,0.1844588816165924
381,0.8947768211364746,0.20139020681381226
382,0.8988403677940369,0.19815516471862793
383,0.8775172233581543,0.2361130565404892
384,0.9012897610664368,0.19526737928390503
385,0.8917105197906494,0.20819827914237976
386,0.8517406582832336,0.2524503469467163
387,0.917407751083374,0.17277485132217407
388,0.9160249829292297,0.17554882168769836
389,0.8970832824707031,0.19383032619953156
390,0.926253616809845,0.16053088009357452
391,0.8942458033561707,0.2060106098651886
392,0.9004170298576355,0.188776433467865
393,0.9026263356208801,0.1872691959142685
394,0.9097664952278137,0.18156351149082184
395,0.9047050476074219,0.18694457411766052
396,0.8967459797859192,0.1917855590581894
397,0.9133184552192688,0.17411065101623535
398,0.9022955894470215,0.19038881361484528
399,0.8658214211463928,0.23670180141925812
400,0.9098662734031677,0.1801135241985321
401,0.8765454292297363,0.22054070234298706
402,0.8999208807945251,0.19114232063293457
403,0.9131162166595459,0.17801529169082642
404,0.927662193775177,0.15467563271522522
405,0.9380788207054138,0.14561577141284943
406,0.9277599453926086,0.15822191536426544
407,0.9036055207252502,0.18229368329048157
408,0.9201748371124268,0.16407372057437897
409,0.8949841856956482,0.20078928768634796
410,0.9059821963310242,0.18576033413410187
411,0.9156935811042786,0.1714281141757965
412,0.9005682468414307,0.18747541308403015
413,0.902066707611084,0.19104589521884918
414,0.914997398853302,0.17243710160255432
415,0.9033923149108887,0.1844208985567093
416,0.8945257067680359,0.19328413903713226
417,0.922095775604248,0.16222812235355377
418,0.9180096983909607,0.16377529501914978
419,0.8737699389457703,0.22024311125278473
420,0.9273784756660461,0.1571139544248581
421,0.8989057540893555,0.19019675254821777
422,0.8999691009521484,0.20235088467597961
423,0.8963549137115479,0.19056211411952972
424,0.9038591980934143,0.19151648879051208
425,0.8800199627876282,0.22145980596542358
426,0.9018276333808899,0.18745066225528717
427,0.9171745181083679,0.16367283463478088
428,0.9254266619682312,0.15966017544269562
429,0.9212672114372253,0.1567530483007431
430,0.9227592945098877,0.15760713815689087
431,0.9001981616020203,0.18509584665298462
432,0.9317097663879395,0.14478161931037903
433,0.8981233239173889,0.18844644725322723
434,0.9157487750053406,0.1644921898841858
435,0.9199182391166687,0.16351427137851715
436,0.9162797331809998,0.16335995495319366
437,0.8639808297157288,0.2310381382703781
438,0.9085078239440918,0.17531360685825348
439,0.8810245394706726,0.20837578177452087
440,0.9016039967536926,0.18416409194469452
441,0.9059138298034668,0.17573831975460052
442,0.9316571354866028,0.1523575633764267
443,0.912361204624176,0.16836492717266083
444,0.9142501950263977,0.16487504541873932
445,0.884666383266449,0.20168109238147736
446,0.9039610028266907,0.17471759021282196
447,0.9167085289955139,0.16029725968837738
448,0.9022469520568848,0.1867131143808365
449,0.8877690434455872,0.20558547973632812
